mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score
1.1383098443349202,0.06635008825476656,0.13042445182800294,0.025631170292144012,200,4,8,0.5,8,True,"{'n_estimators': 200, 'min_samples_split': 4, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': 8, 'bootstrap': True}",-0.042960942684869316,-0.04895113619467752,-0.04205133913875355,-0.044789413214011434,-0.040517786838645604,-0.04662803775769863,-0.04698529036077171,-0.040416301192260314,-0.04083399920441506,-0.04279571012062112,-0.04232107369661308,-0.047481981793161196,-0.04126975791860549,-0.04704500955014293,-0.041224983247594806,-0.043751517527522786,0.002836885904187958,39,-0.04238616414384111,-0.03729926565258244,-0.041152890826640164,-0.04197560828901949,-0.039923406862672296,-0.04174032047728386,-0.03954727873567125,-0.04244335397801653,-0.03974632103960487,-0.03929028401675276,-0.04105750436251255,-0.03759601840127328,-0.04005376384201211,-0.042218667802778956,-0.042965387138391146,-0.04062641570460352,0.0016877576703063252
0.0018495877583821615,0.00035019241933844736,0.0,0.0,600,8,1,auto,,False,"{'n_estimators': 600, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': None, 'bootstrap': False}",,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,
2.3830127398173016,0.10845581538936354,0.19084121386210123,0.04015406784519182,400,4,4,0.5,16,False,"{'n_estimators': 400, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 16, 'bootstrap': False}",-0.021018264821583015,-0.030726643420418948,-0.021146294285438363,-0.02288358676478932,-0.024730083908081398,-0.027453388392497117,-0.024615896188444987,-0.020458951789061777,-0.022131262688800016,-0.023672481391684718,-0.02075325889915868,-0.027546565653206324,-0.02368919600156396,-0.0287498061526563,-0.02141304393184909,-0.024065914952615602,0.0031081515034795796,2,-0.017504981770650584,-0.015152442926755142,-0.01788560364717808,-0.017525594107282997,-0.01645865845203415,-0.016323562114047663,-0.016582069693692723,-0.018223926103776187,-0.017342556874245723,-0.016871099863281887,-0.017811536925706084,-0.015803285885424772,-0.016921458094147593,-0.016564239006495108,-0.017336136787842616,-0.016953810150170754,0.0008022474946028206
1.0451613426208497,0.09794173173620384,0.11305276552836101,0.03117139209036887,200,8,4,0.3,,False,"{'n_estimators': 200, 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 0.3, 'max_depth': None, 'bootstrap': False}",-0.02384315949920096,-0.03386716815869499,-0.02411571521041172,-0.02556183632708524,-0.027443884197256307,-0.03000443250627507,-0.027408117492468693,-0.02342525717132782,-0.02565292380408111,-0.026885924642626267,-0.02423195362717545,-0.030265027491642386,-0.026353803767436727,-0.030209527666300535,-0.024290063982947654,-0.026903919702995396,0.002918379458914101,10,-0.02038387297882109,-0.018269302165856805,-0.020719960670332778,-0.02038593195497007,-0.019578982506924282,-0.019175992218513696,-0.019510115034596622,-0.020654860081157498,-0.019989714210275202,-0.019897097219851296,-0.02074680104665684,-0.018830933005250735,-0.019707004140472315,-0.019102548923928517,-0.020162830547453204,-0.019807729780337402,0.0007133685027968628
4.948221222559611,0.31439255039540714,0.3753880182902018,0.04412844330079119,1000,8,1,0.3,20,True,"{'n_estimators': 1000, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 0.3, 'max_depth': 20, 'bootstrap': True}",-0.024246451570264126,-0.03430819613213372,-0.025441586255318657,-0.02667376783985494,-0.028092541430268615,-0.03064357842844605,-0.02854098464356725,-0.023759372485928177,-0.026661260662752494,-0.02794574834260215,-0.025370440310997767,-0.031209564882701026,-0.027061409613296797,-0.030891871491811874,-0.025456430835592684,-0.027753546995035756,0.0028433909502203576,17,-0.02227051524711688,-0.01994570187106859,-0.022508939882532768,-0.02199434770114374,-0.02145210067066532,-0.020885260159867008,-0.02156502993952277,-0.022661985286332148,-0.021955560281818408,-0.021580275622515202,-0.022510386232649945,-0.020666715006161504,-0.02169134047529897,-0.021070973584623606,-0.022064330763054155,-0.021654897514958072,0.0007355262464360831
0.0012825806935628256,0.0004909625840922516,0.0,0.0,100,8,8,auto,28,True,"{'n_estimators': 100, 'min_samples_split': 8, 'min_samples_leaf': 8, 'max_features': 'auto', 'max_depth': 28, 'bootstrap': True}",,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,
2.465770149230957,0.2170481363778415,0.2607786019643148,0.05185736705249794,600,2,8,0.3,20,True,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 0.3, 'max_depth': 20, 'bootstrap': True}",-0.03417617358596063,-0.041878434226807745,-0.0331326465866273,-0.03664008710898132,-0.03556893574713297,-0.03867740892751024,-0.03834552601491279,-0.03217952010457629,-0.035130745510450756,-0.036692256405042666,-0.03456583533311714,-0.04227831029455383,-0.0343686505192479,-0.03914253135403338,-0.032954794148965426,-0.03638212372452802,0.003014346678482288,33,-0.033412416525534706,-0.030438388666624443,-0.03248060586482939,-0.03321376318594803,-0.03292313983239313,-0.03186757168189932,-0.03215394505159785,-0.03351290695521996,-0.0327294046589887,-0.03280674342630444,-0.03324726308828081,-0.03154699889521957,-0.03264313827331944,-0.03242289442719793,-0.03323220361700603,-0.03257542561002425,0.0007919544824572164
1.6614317735036215,0.11095982323904005,0.21427671114603677,0.028736028021239313,400,2,4,sqrt,16,False,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 16, 'bootstrap': False}",-0.02714424154871071,-0.036596604850645,-0.027766176224899363,-0.02914377960344461,-0.030564737078234948,-0.03263637806483068,-0.03174376046876489,-0.026582297546564316,-0.028863346484226095,-0.029599074679260023,-0.02807125124019856,-0.03358898827315148,-0.029298522874239365,-0.03289930781071334,-0.027613759238777576,-0.030140815065777395,0.0027292592452132828,25,-0.023825465015658066,-0.02165363365887293,-0.024254097863917693,-0.024046718194217907,-0.023104323706924924,-0.02276560350091563,-0.023578556464350617,-0.02443661993423647,-0.023754757232508132,-0.022888799601379007,-0.02447920947536056,-0.021907057662908107,-0.023222265685565097,-0.023214127176123554,-0.023718607990952247,-0.023389989544259398,0.0008132971867684945
0.6254013538360595,0.07371157494313467,0.07985811233520508,0.017753651622019053,100,2,8,0.5,16,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': 16, 'bootstrap': True}",-0.029044483072814223,-0.0373320040863001,-0.028499724034748868,-0.030215765179136055,-0.029926374698807153,-0.03406124545472511,-0.032845946492112664,-0.026711479965348676,-0.029620723453698643,-0.030404939483038764,-0.028192238151877654,-0.036428360443562,-0.028829342271159603,-0.034425194003336775,-0.02763811522103724,-0.030945062400780234,0.0031666530652628352,29,-0.028746461686429615,-0.025685703605097067,-0.02808110444368969,-0.027728833708104503,-0.02736249200355062,-0.026768630005604803,-0.02694608371840144,-0.028415750037636387,-0.027822787861296806,-0.026994775092856464,-0.02791237186353897,-0.026741945967350987,-0.027560562335628837,-0.026990332645938152,-0.028192080484602648,-0.027463327697315125,0.0007642420689862766
0.44821049372355143,0.04991643794263076,0.07471268971761068,0.01614941411128067,100,2,1,0.3,8,False,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.3, 'max_depth': 8, 'bootstrap': False}",-0.04843849068716766,-0.056264546217968316,-0.049543657124501136,-0.05146313082213498,-0.0480274571222456,-0.053157302899223276,-0.05404771665288359,-0.04958422192955888,-0.04855426142933534,-0.04755549382320805,-0.05067809437851109,-0.05244277448221104,-0.04840075582621388,-0.05310355822646994,-0.049226166222450095,-0.050699175189605525,0.002508608306389356,40,-0.04621331022239698,-0.042508553652719404,-0.047533288191530194,-0.04689416977032094,-0.04653231344579648,-0.04613533654573658,-0.045641582426144175,-0.04893099874502982,-0.045945334433637464,-0.04249948603465833,-0.0470496259473801,-0.04175695620923724,-0.04373850831747843,-0.0484110375450531,-0.04845219255068468,-0.04588284626918692,0.002198539562290633
4.731316502888998,0.16235014664982395,0.42673155466715496,0.07424251557575061,1000,8,1,0.3,28,False,"{'n_estimators': 1000, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 0.3, 'max_depth': 28, 'bootstrap': False}",-0.023611083750827686,-0.03413364121544062,-0.025457212376430026,-0.026504463083489038,-0.027398516563437662,-0.030903371136162427,-0.028225839405142963,-0.022965854911877866,-0.026760303100440426,-0.027391549785572074,-0.02439229525296353,-0.031230021639218414,-0.02712008018471579,-0.03166453307054937,-0.025056792065727116,-0.027521037169466335,0.003104315205283831,16,-0.018412765283330752,-0.016162589625888308,-0.018576930228194326,-0.01797165128131958,-0.017513972952746044,-0.016946771283196018,-0.017470659445224853,-0.018767885607185928,-0.017790704336964055,-0.01767062185875794,-0.01870840245828499,-0.016762390168639837,-0.017761217635628133,-0.016955303455953277,-0.01808006855912818,-0.017703462278696146,0.0007356209748623992
1.7217277050018311,0.10844358103343987,0.19700485865275066,0.030473371971610097,400,8,2,sqrt,28,False,"{'n_estimators': 400, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 28, 'bootstrap': False}",-0.02550399363224497,-0.03479494916081655,-0.0264621679329766,-0.028112629821009406,-0.029492991037805318,-0.03201720161263825,-0.029781491775617872,-0.024876543317043177,-0.02826357100816749,-0.028764978027200922,-0.026308548531737332,-0.03288227196215941,-0.027986104992198134,-0.03225210182607383,-0.026478937595843726,-0.028931898815568867,0.002837787071091087,20,-0.020547597420438386,-0.018384994236309505,-0.020841461483420313,-0.02026618940917803,-0.01979663786833773,-0.019118004704597256,-0.019797100544607774,-0.02085241543298082,-0.020078454144026897,-0.019867987448257882,-0.020897894646107463,-0.018988660504370106,-0.01990101948026719,-0.019181692731106887,-0.020206995762189806,-0.019915140387746402,0.0007183746239073633
2.8223026593526206,0.21587041395107182,0.25898426373799643,0.047135317882851004,600,4,1,0.3,8,True,"{'n_estimators': 600, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.3, 'max_depth': 8, 'bootstrap': True}",-0.05081136898066126,-0.05938490777584714,-0.0518551148669354,-0.053402411932410056,-0.05101276968936937,-0.05489042354407023,-0.05566641430562994,-0.05216132969161352,-0.051091265507034106,-0.05160130509407928,-0.052541494059281456,-0.05485649935291247,-0.05185345024969094,-0.05535455346215873,-0.05081938530289758,-0.05315351292097275,0.0023506351891109797,43,-0.049330193760043224,-0.04662217313038066,-0.051049948201784136,-0.05025192112045602,-0.0497768590961384,-0.049046756687854826,-0.048126040669618675,-0.052375243008886484,-0.04883831452573026,-0.04796568340767219,-0.049273347908616774,-0.04468139278864678,-0.04888546267828294,-0.051889062327828236,-0.05100361489170174,-0.04927440094690943,0.0019211164095993434
0.39995037714640297,0.042014919663597515,0.09765194257100424,0.028937111552574946,100,4,2,sqrt,8,False,"{'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 8, 'bootstrap': False}",-0.06324121227629939,-0.0691592283075941,-0.06241702562229481,-0.06432925608924105,-0.06107694024923282,-0.06666896065301668,-0.06887417333779002,-0.06451549162259602,-0.06317456677969821,-0.06312540334943038,-0.06541576227001407,-0.06692874173843612,-0.060583736396664416,-0.06756991735995334,-0.06257150249301384,-0.06464346123635169,0.0026047629007331413,46,-0.06082668380717017,-0.05670707410750523,-0.06297023588143802,-0.06099887734918602,-0.06032298154206042,-0.060381376131889555,-0.06129775428525914,-0.06474645709497234,-0.06127533265751476,-0.05996404103466723,-0.062053950271055,-0.05586627037109552,-0.05743675742379429,-0.06585551438260576,-0.06315678338059665,-0.060924005981387336,0.0026678274014956104
2.1704716046651202,0.06591224681388451,0.18764632542928059,0.043674966454295555,400,4,4,sqrt,16,True,"{'n_estimators': 400, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 16, 'bootstrap': True}",-0.0298170366922248,-0.038803306818688175,-0.030514594719102065,-0.03279181614542956,-0.0323146107876925,-0.035217350359885574,-0.03481940067864393,-0.02965019943361477,-0.031171173598133192,-0.03238541308662465,-0.030893682559445215,-0.03832625496927722,-0.031254127368185274,-0.03529481984626398,-0.02999426192507878,-0.03288320326588598,0.002870772089702086,31,-0.02832619705693546,-0.025712814815069023,-0.028310759444079868,-0.02875146234824327,-0.02753657850954799,-0.027056700500433007,-0.027677907667267868,-0.02916524802555847,-0.028002927295733615,-0.02736036576241664,-0.02865884865979298,-0.026732140591521843,-0.027480423077454096,-0.027818711440294307,-0.028351814537560197,-0.02779619331546057,0.0008492835734094023
1.5033849557240804,0.07702574942487853,0.14404587745666503,0.03062214809346926,200,2,1,sqrt,16,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 16, 'bootstrap': True}",-0.02520045916870471,-0.03643132500416998,-0.027105468732547804,-0.028883609612417725,-0.030279591125108946,-0.03248865017918281,-0.031225474491741706,-0.026147747695887857,-0.027795991270880466,-0.028919407022207327,-0.026206282683141374,-0.03393786526414069,-0.029572782081146026,-0.03244821636440526,-0.027057008856100375,-0.029579991970118867,0.0031064571728953334,23,-0.01759859804279562,-0.014865610261163292,-0.018882311937177095,-0.01753633542586083,-0.016933604187152184,-0.01640819215468223,-0.016539664046298835,-0.01919129396739047,-0.016974368390595816,-0.016335031975026264,-0.018300216464354098,-0.014805230891174576,-0.016733306173649144,-0.01619369762012479,-0.01754839228119929,-0.016989723587909636,0.0012133652750806005
0.003911987940470377,0.004204099198838938,0.0,0.0,600,2,2,auto,12,True,"{'n_estimators': 600, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 12, 'bootstrap': True}",,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,
6.1071325778961185,0.1524023608070783,0.4813452879587809,0.5333081061141971,1000,8,8,0.5,,True,"{'n_estimators': 1000, 'min_samples_split': 8, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': None, 'bootstrap': True}",-0.028511854241332128,-0.03728975948742947,-0.02804203348229235,-0.030769513291107543,-0.030030539148937798,-0.033810573303159654,-0.03258407898242747,-0.02657370873101106,-0.029631164798403224,-0.03064309316505714,-0.028695629934784795,-0.03623101601755802,-0.028894212850794364,-0.03396694190650696,-0.0272063649293881,-0.030858698951346006,0.0031358058437244295,27,-0.028309383844068624,-0.025461338604359472,-0.02761026992952816,-0.028033318132873578,-0.02735415981619467,-0.026516785243813287,-0.026874261259411024,-0.028116578866742393,-0.02786031642647696,-0.02731491842433927,-0.02805362892655362,-0.026525947785021153,-0.027467617498993763,-0.026805341819349966,-0.02774752014145437,-0.02733675911461202,0.0007497575663806101
0.8420591513315837,0.09778246653231927,0.12973507245381674,0.022803767751944003,200,2,4,sqrt,8,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 8, 'bootstrap': True}",-0.06410935702188993,-0.07015986724270037,-0.06290029394704874,-0.06667871695496552,-0.06495209618122867,-0.06600477868701887,-0.06844238802845949,-0.06373310374091999,-0.06324980598773014,-0.06336362918143097,-0.06587986510102165,-0.06866669109621702,-0.06480779802150995,-0.06617922344645494,-0.06382094003826792,-0.06552990364512427,0.002124094568159607,47,-0.061930129792610714,-0.05863111932884158,-0.06408462929247574,-0.06359484367808152,-0.0636974323560163,-0.059984867597746364,-0.06145430349477307,-0.06470131338416263,-0.06138408544731596,-0.0607785111989437,-0.06246348184114814,-0.0578818615657756,-0.0619862893994554,-0.0646740661318196,-0.0643069961053636,-0.062103595374302,0.002067811922723049
3.362536970774333,0.14359458034525943,0.2239576021830241,0.03991833226883652,600,8,8,sqrt,16,True,"{'n_estimators': 600, 'min_samples_split': 8, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': 16, 'bootstrap': True}",-0.04288302538726678,-0.048823212586701886,-0.039340552195349814,-0.04402413790985784,-0.04226775907754038,-0.04560705156972415,-0.04554021715829843,-0.04053191843361814,-0.04214734704865387,-0.044399313265354075,-0.04191182860536584,-0.049531622098460154,-0.04149100636959424,-0.04555836693160063,-0.04125372232771955,-0.04368740539767371,0.002823191150579424,38,-0.040228116857693494,-0.036663675381772856,-0.03862456955858385,-0.039819364890531735,-0.03926176739431708,-0.03827017632942638,-0.03803909348055133,-0.040759995130860496,-0.03914634349421524,-0.03939960324072519,-0.03955969137538372,-0.03724901008102386,-0.03906136503311609,-0.03889443855969376,-0.04057200183365001,-0.03903661417610301,0.001108373839418704
4.104393720626831,0.5372748211319021,0.1757251262664795,0.03162733789217565,400,4,8,0.5,16,True,"{'n_estimators': 400, 'min_samples_split': 4, 'min_samples_leaf': 8, 'max_features': 0.5, 'max_depth': 16, 'bootstrap': True}",-0.028622972638621295,-0.037510859241914066,-0.028289389511794785,-0.03088962034211626,-0.030222935113991756,-0.033928124551347756,-0.03281070075266533,-0.026611166000792028,-0.02965503664789907,-0.03094519289433891,-0.02876781029238356,-0.0363427469444858,-0.029001904437240447,-0.0343333655742217,-0.02748180901347666,-0.031027575597152628,0.003161528152971958,30,-0.028515455055813092,-0.025670053011408143,-0.027853381562729148,-0.02813385839473541,-0.027555987607269253,-0.026681345695222642,-0.0269541023991256,-0.028298351106074145,-0.0280663054981674,-0.02754409282011925,-0.028194081712519244,-0.026696857694188284,-0.02757365386567118,-0.027148643810098887,-0.02807462769543125,-0.027530719861904862,0.0007487571298184099
0.0016669432322184246,0.0009595630538650543,0.0,0.0,200,4,2,auto,28,True,"{'n_estimators': 200, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': 28, 'bootstrap': True}",,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,
6.738240003585815,0.9687998532794097,0.5015770594278971,0.07901685114807556,1000,4,1,sqrt,28,True,"{'n_estimators': 1000, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 28, 'bootstrap': True}",-0.024653097297406393,-0.034762843927834804,-0.0257122348657088,-0.027680305071599805,-0.028860268273092078,-0.03132095261478233,-0.02975247384713936,-0.023931452330506146,-0.02710502934710254,-0.02820651794111048,-0.025353395206346236,-0.03267385682073872,-0.027772040442433272,-0.03173265217888618,-0.025556013214181546,-0.028338208891924576,0.0030724794485682163,19,-0.018733869165590153,-0.016246950739063588,-0.01903038788672938,-0.018356646328541684,-0.017792559989849608,-0.017287222141869608,-0.017855700431217456,-0.01904794785462471,-0.018183195984798103,-0.01784765025433891,-0.019064302098761646,-0.016994981506578192,-0.01799036781335874,-0.01740538667783267,-0.018354963804303664,-0.018012808845163875,0.0007809187153020531
0.5985649108886719,0.060431204557312226,0.09917189280192057,0.02289964470731292,100,4,4,0.5,16,False,"{'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 0.5, 'max_depth': 16, 'bootstrap': False}",-0.021069758752136243,-0.030720269554749317,-0.021140544662897425,-0.022750547749452444,-0.024644932027177338,-0.0274444042622917,-0.024656721350482056,-0.020366372521558686,-0.02211102002013891,-0.02347834459258266,-0.020798737728259166,-0.027853347076255974,-0.02355777612943677,-0.02896013985167001,-0.02166967031215779,-0.024081505772749763,0.0031460707077924227,4,-0.017453194384539232,-0.01524954947088561,-0.017637651344487606,-0.017502802205234834,-0.016542888083123968,-0.0162745092298643,-0.01663892294479734,-0.018188698199922665,-0.017249974894531412,-0.016789487260977433,-0.017832399816618688,-0.01589601787718316,-0.01698727242404131,-0.01644307908761756,-0.017418565427800927,-0.016940334176775065,0.0007597424348567513
2.518742386500041,0.12553331619219335,0.2635567982991536,0.04053899719064462,600,4,4,sqrt,8,False,"{'n_estimators': 600, 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 8, 'bootstrap': False}",-0.06214490477486388,-0.06984083976246522,-0.06176223723986542,-0.06440442856750395,-0.061849737201731515,-0.0671225355049672,-0.06811002351962918,-0.06293163369230782,-0.06312773007961124,-0.06131437574534194,-0.06518499552374332,-0.06641407488156126,-0.062201627633503155,-0.06604228662939034,-0.061445284638209946,-0.06425978102631302,0.002623740969423097,45,-0.059806861060338834,-0.05767712515260305,-0.06319305031413716,-0.061389244538146,-0.06065953542956084,-0.06115392932329046,-0.06104919282501232,-0.06371993536986734,-0.061292985704664724,-0.05816722551468528,-0.06144631523638936,-0.056271325707486664,-0.05929780716977207,-0.06480336916914414,-0.0622225123061528,-0.06081002765475006,0.002220396641327335
2.065721289316813,0.10775478313825637,0.23347352345784506,0.044118118025668104,400,2,2,sqrt,,False,"{'n_estimators': 400, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",-0.024675054378417893,-0.0339078355571688,-0.02524702750688434,-0.026594641660075115,-0.02881583180597087,-0.03135616279345501,-0.029409896715165553,-0.024382441438053078,-0.027685569492046636,-0.027641704052057302,-0.025249634281857235,-0.03264744200881614,-0.027835161257981855,-0.03198980996434015,-0.025415733182383327,-0.028190263072978217,0.0029887264180503744,18,-0.016454425996861363,-0.014144761238123811,-0.016958134672307307,-0.01613557789964,-0.01553490588607249,-0.015089755526729797,-0.015548473823206045,-0.016645270383254442,-0.015757876399607827,-0.01578835289361909,-0.016803884153175793,-0.014557560911829068,-0.015754675276449463,-0.014975578055722175,-0.016227828841715353,-0.01575847079722094,0.0007902188867022844
1.7618889172871908,0.12424382946316333,0.21449697812398275,0.03785822064004789,400,4,2,sqrt,12,False,"{'n_estimators': 400, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 12, 'bootstrap': False}",-0.03312738700831517,-0.0437336862012109,-0.03592282916269778,-0.0359255917074918,-0.03499871328135568,-0.03875098082306569,-0.039856386891227134,-0.035380482989716605,-0.036071198438543325,-0.03481138617298484,-0.034886792631964945,-0.03924800694749157,-0.03685750870319026,-0.04074029845720233,-0.03460659282747525,-0.03699452281626222,0.0027738918854570247,34,-0.02853941645736876,-0.027230548114271575,-0.03138258100120675,-0.029832121669981834,-0.02764075034316133,-0.028166809285526687,-0.029714611292038944,-0.03224397594969335,-0.02943332550704702,-0.026507735259467476,-0.02965160650876709,-0.025167669034686892,-0.028773390588922827,-0.031726873279653435,-0.03036218636033197,-0.029091573376808393,0.0018976387762056407
0.0018733978271484376,0.0013415868592497777,0.0,0.0,100,4,8,auto,20,True,"{'n_estimators': 100, 'min_samples_split': 4, 'min_samples_leaf': 8, 'max_features': 'auto', 'max_depth': 20, 'bootstrap': True}",,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,
